title,image,ingredients,tags,cook_url,recipe_str,recipe_book_title,recipe_book_link
Bizcocho de lima,http://www.recetags.com/assets/images/recetas/blog/URaG/big/pISbLmO2_1.jpg,|150 gr. de mantequilla|170 gr. de azúcar|3 huevos|1 ½  limas|150 gr. de harina|1 c/p de levadura en polvo|Azúcar glas,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/pISbLmO2/bizcocho-de-lima,150 gr. de mantequilla170 gr. de azúcar3 huevos1 ½  limas150 gr. de harina1 c/p de levadura en polvoAzúcar glas,Recetas de Bizcochos,http://www.recetags.com/recetarios/68/recetas-bizcochos
Bizcocho tipo Soletilla o Saboyardi,http://www.recetags.com/assets/images/recetas/blog/Qr7g/big/LQNTeZiB_1.jpg,|4 yemas|4 claras|120gr azúcar blanco|120gr harina floja|50gr azúcar glace,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/LQNTeZiB/bizcocho-tipo-soletilla-o-saboyardi,4 yemas4 claras120gr azúcar blanco120gr harina floja50gr azúcar glace,Recetas de Bizcochos,http://www.recetags.com/recetarios/68/recetas-bizcochos
Bizcocho de avena y nueces,http://www.recetags.com/assets/images/recetas/blog/PF4l/big/mL91dSOG_1.jpg,|200 gramos de harina de trigo|60 gramos de copos de avena|180 gramos de azúcar moreno|3 huevos|150 gramos de leche|100 gramos de aceite de oliva virgen extra|50 gramos de nueces peladas|1 sobre de levadura química|1 gasificante para repostería (los dos sobres que van unidos),"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/mL91dSOG/bizcocho-de-avena-y-nueces,200 gramos de harina de trigo60 gramos de copos de avena180 gramos de azúcar moreno3 huevos150 gramos de leche100 gramos de aceite de oliva virgen extra50 gramos de nueces peladas1 sobre de levadura química1 gasificante para repostería (los dos sobres que van unidos),Recetas de Bizcochos,http://www.recetags.com/recetarios/68/recetas-bizcochos
Bizcocho de nata y miel,http://www.recetags.com/assets/images/recetas/blog/PoCF/big/cewINTN4_1.jpg,|5 Huevos pequeños (300 grs)|300 grs. de nata para montar|300 grs. de Harina para repostería|200 grs. de azúcar morena|50 grs. de miel|1 cucharadita de vainilla|2 papelillos azules y dos blancos de gaseosa (o ½ sobre levadura Royal),"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/cewINTN4/bizcocho-de-nata-y-miel,5 Huevos pequeños (300 grs)300 grs. de nata para montar300 grs. de Harina para repostería200 grs. de azúcar morena50 grs. de miel1 cucharadita de vainilla2 papelillos azules y dos blancos de gaseosa (o ½ sobre levadura Royal),Recetas de Bizcochos,http://www.recetags.com/recetarios/68/recetas-bizcochos
Bizcocho de chocolate y almendras,http://www.recetags.com/assets/images/recetas/blog/t25s/big/oqpaCWva_1.jpg,|150g harina|50g almendras en polvo|3 cucharadas de cacao en polvo|4 huevos medianos|250g azúcar|1 cucharada vainilla en polvo|Mantequilla|Harina,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Meriendas']",http://www.recetags.com/preparacion/oqpaCWva/bizcocho-de-chocolate-y-almendras,150g harina50g almendras en polvo3 cucharadas de cacao en polvo4 huevos medianos250g azúcar1 cucharada vainilla en polvoMantequillaHarina,Recetas de Bizcochos,http://www.recetags.com/recetarios/68/recetas-bizcochos
Magdalenas de peras caramelizadas,http://www.recetags.com/assets/images/recetas/blog/URaG/big/0oxZiTbF_1.jpg,|3 huevos|Sal|130 gr. de azúcar|250 cc. de leche|50 cc. de aceite de oliva virgen extra|250 gr. de harina|½ sobre de levadura|2 3 peras|1 c/s de miel|Un poco de mantequilla,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/0oxZiTbF/magdalenas-de-peras-caramelizadas,3 huevosSal130 gr. de azúcar250 cc. de leche50 cc. de aceite de oliva virgen extra250 gr. de harina½ sobre de levadura2 3 peras1 c/s de mielUn poco de mantequilla,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
"Ensalada de pera, rúcula y raíz de hinojo",http://www.recetags.com/assets/images/recetas/blog/Zrzk/big/Kvfk306Z_1.jpg,|Rúcula|1/2 bulbo de hinojo|1 pera|1 puñado de nueces machacadas|Escamas de sal|Aceite de albahaca hecho en casa ( albahaca fresca y aceite de oliva virgen extra ),"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Frutas y Otros postres']",http://www.recetags.com/preparacion/Kvfk306Z/ensalada-de-pera-rucula-y-raiz-de-hinojo,Rúcula1/2 bulbo de hinojo1 pera1 puñado de nueces machacadasEscamas de salAceite de albahaca hecho en casa ( albahaca fresca y aceite de oliva virgen extra ),Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Hojaldre con espárragos y pera,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/yRRpPSLy_1.jpg,"|Ingredientes (12 unid.):|300 grs. masa de hojaldre rápida|36 espárragos trigueros|12 lonchas de queso (tipo Gouda)|2 pera, lavada, sin pelar, sin corazón, cortada fina|Sal y pimienta|1 huevo batido, para pintar","['Vegetariana', 'Salado', 'Fácil', 'Panes y Masas', 'Ensaladas, verduras y hortalizas', 'Frutas y Otros postres', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/yRRpPSLy/hojaldre-con-esparragos-y-pera,"Ingredientes (12 unid.):300 grs. masa de hojaldre rápida36 espárragos trigueros12 lonchas de queso (tipo Gouda)2 pera, lavada, sin pelar, sin corazón, cortada finaSal y pimienta1 huevo batido, para pintar",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Vichyssoise de pera con teja de Parmesano,http://www.recetags.com/assets/images/recetas/blog/8u2p/big/iIABN5S5_1.jpg,|4 puerros|1 patata grande o 2 medianas|1 litro de caldo de pollo|300 gr de pera|200ml de nata para cocinar|1 cucharada de mantequilla|1 cucharada de aceite de oliva|Un puñado de piñones|50 gr queso Parmesano|Cebollino|Sal|Pimienta,"['Primeros platos', 'Fácil', 'Sopas y Cremas', 'Navidad']",http://www.recetags.com/preparacion/iIABN5S5/vichyssoise-de-pera-con-teja-de-parmesano,4 puerros1 patata grande o 2 medianas1 litro de caldo de pollo300 gr de pera200ml de nata para cocinar1 cucharada de mantequilla1 cucharada de aceite de olivaUn puñado de piñones50 gr queso ParmesanoCebollinoSalPimienta,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Tartaleta de brie y pera con salsa de uva negra,http://www.recetags.com/assets/images/recetas/blog/JhhB/big/mtf6TeJI_1.jpg,|1 queso brie u otro de pasta blanda|2 peras|Un pote de Salsa dulce de uva negra|Azúcar moreno,"['Fácil', 'Panes y Masas', 'Huevos y Lácteos', 'Thermomix', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/mtf6TeJI/tartaleta-de-brie-y-pera-con-salsa-de-uva-negra,1 queso brie u otro de pasta blanda2 perasUn pote de Salsa dulce de uva negraAzúcar moreno,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
"Smoothie de Melón, Pera y Canela",http://www.recetags.com/assets/images/recetas/blog/1pER/big/ZTiiXgwk_1.jpg,|1 pera (150 grms)|200 grms de melón|60 grms de yogurt griego|1/4 cucharadita de canela molida|50 grms de leche fría,"['Postre', 'Fácil', 'Frutas y Otros postres', 'Verano', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/ZTiiXgwk/smoothie-de-melon-pera-y-canela,1 pera (150 grms)200 grms de melón60 grms de yogurt griego1/4 cucharadita de canela molida50 grms de leche fría,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Ensalada de trigo tierno con pera y jamón serrano,http://www.recetags.com/assets/images/recetas/blog/y5Lt/big/--eYmSoG_1.jpg,"|200 gramos de trigo tierno,|6 8 tomates cherry|400 gramos de pera Conference|200 gramos de jamón serrano en taco|1 manojo de cebollino fresco|40 gramos de queso parmesano|c/n de pimienta negra recién molida|c/n de sal|c/n de aceite de oliva virgen extra","['Primeros platos', 'Fácil', 'Pastas y Pizzas', 'Ensaladas, verduras y hortalizas']",http://www.recetags.com/preparacion/--eYmSoG/ensalada-de-trigo-tierno-con-pera-y-jamon-serrano,"200 gramos de trigo tierno,6 8 tomates cherry400 gramos de pera Conference200 gramos de jamón serrano en taco1 manojo de cebollino fresco40 gramos de queso parmesanoc/n de pimienta negra recién molidac/n de salc/n de aceite de oliva virgen extra",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Foie con pera horneada y mermelada de fresas,http://www.recetags.com/assets/images/recetas/blog/2dPc/big/T3xBh_Z0_1.jpg,|2 peras|Bloque de foie de pato|Azúcar para espolvorear|Mermelada de fresas,"['Fácil', 'Carnes y Aves', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/T3xBh_Z0/foie-con-pera-horneada-y-mermelada-de-fresas,2 perasBloque de foie de patoAzúcar para espolvorearMermelada de fresas,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Pera al vino con natillas caseras,http://www.recetags.com/assets/images/recetas/blog/oEw2/big/1TKuLzT7_1.jpg,|Ingredientes  para 3 raciones  :|3 peras|750 ml de vino tinto|La cáscara de un limón y de una naranja|Canela|200 gr de azúcar,"['Postre', 'Media', 'Frutas y Otros postres', 'Meriendas']",http://www.recetags.com/preparacion/1TKuLzT7/pera-al-vino-con-natillas-caseras,Ingredientes  para 3 raciones  :3 peras750 ml de vino tintoLa cáscara de un limón y de una naranjaCanela200 gr de azúcar,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
"Ensalada con peras, Gorgonzola y nueces",http://www.recetags.com/assets/images/recetas/blog/CBwb/big/d02dzQND_1.jpg,|150/200g de ensalada mezclum/gourmet (a tu elección)|100g de queso Gorgonzola troceado|2 peras maduras cortadas en rodajas finas verticales|40g de nueces troceadas,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Mediterránea']",http://www.recetags.com/preparacion/d02dzQND/ensalada-con-peras-gorgonzola-y-nueces,150/200g de ensalada mezclum/gourmet (a tu elección)100g de queso Gorgonzola troceado2 peras maduras cortadas en rodajas finas verticales40g de nueces troceadas,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Souffle de peras y gorgonzola,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/0ziC1-I9_1.jpg,"|2 peras medianas|150 ml. de Oporto|Sal|Pimienta negra recién molida|40 gr. de mantequilla sin sal más dos cucharadas para engrasar los moldes|75 gr. de pan rallado|40 gr. de harina|150 ml. de leche|75 gr. de queso gorgonzola|1 cucharadita de mostaza en polvo|5 huevos, separando yemas de claras|1 chorrito de zumo de limón","['Fácil', 'Panes y Masas', 'Huevos y Lácteos', 'Entrantes']",http://www.recetags.com/preparacion/0ziC1-I9/souffle-de-peras-y-gorgonzola,"2 peras medianas150 ml. de OportoSalPimienta negra recién molida40 gr. de mantequilla sin sal más dos cucharadas para engrasar los moldes75 gr. de pan rallado40 gr. de harina150 ml. de leche75 gr. de queso gorgonzola1 cucharadita de mostaza en polvo5 huevos, separando yemas de claras1 chorrito de zumo de limón",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Dados de pera a la canela con su almíbar,http://www.recetags.com/assets/images/recetas/blog/URaG/big/3N_bVlFe_1.jpg,|1 kg. de pera conference|1 rama de canela|400 gr. de azúcar|Zumo de medio limón|2 c/s de agua,"['Postre', 'Fácil', 'Frutas y Otros postres']",http://www.recetags.com/preparacion/3N_bVlFe/dados-de-pera-a-la-canela-con-su-almibar,1 kg. de pera conference1 rama de canela400 gr. de azúcarZumo de medio limón2 c/s de agua,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Panacotta de chocolate blanco y peras al vino tinto,http://www.recetags.com/assets/images/recetas/blog/btHa/big/gawG6D96_1.jpg,|100 ml. de leche entera|400 ml. de nata líquida (35% materia grasa)|100 gr. de azúcar|120 gr. de chocolate blanco|1 vaina de vainilla|4 hojas de gelatina (2 gr. cada una)|4 peras al vino,"['Postre', 'Media', 'Frutas y Otros postres']",http://www.recetags.com/preparacion/gawG6D96/panacotta-de-chocolate-blanco-y-peras-al-vino-tinto,100 ml. de leche entera400 ml. de nata líquida (35% materia grasa)100 gr. de azúcar120 gr. de chocolate blanco1 vaina de vainilla4 hojas de gelatina (2 gr. cada una)4 peras al vino,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Tosta de ricota y peras sanjuaneras en dulce,http://www.recetags.com/assets/images/recetas/blog/Co6D/big/6bHB_q82_1.jpg,|4 rebanadas de pan de nueces,"['Panes y Masas', 'Huevos y Lácteos', 'Meriendas', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/6bHB_q82/tosta-de-ricota-y-peras-sanjuaneras-en-dulce,4 rebanadas de pan de nueces,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Peras al vino,http://www.recetags.com/assets/images/recetas/blog/pb24/big/f6dNDUeR_1.jpg,|6 peras|1 botella de vino dulce Pedro Ximénez|200 g de azúcar|1 rama de canela|La piel de una naranja,"['Postre', 'Fácil', 'Contenido alcohólico', 'Frutas y Otros postres']",http://www.recetags.com/preparacion/f6dNDUeR/peras-al-vino,6 peras1 botella de vino dulce Pedro Ximénez200 g de azúcar1 rama de canelaLa piel de una naranja,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Peras rellenas de foie,http://www.recetags.com/assets/images/recetas/blog/2FBp/big/9f-X_jfA_1.jpg,|6 peras conferencia|100 g de piñones|250 g de foie mi cuit|100 ml de vino dulce Pedro Ximénes de Málaga,"['Fácil', 'Frutas y Otros postres', 'Navidad', 'Entrantes']",http://www.recetags.com/preparacion/9f-X_jfA/peras-rellenas-de-foie,6 peras conferencia100 g de piñones250 g de foie mi cuit100 ml de vino dulce Pedro Ximénes de Málaga,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Tarta Tatín de pera,http://www.recetags.com/assets/images/recetas/blog/PoCF/big/XedWZnu__1.jpg,"|3 peras firmes, del tipo conferencia o Williams|25 ml. de amaretto|150 grs. de azúcar|50 grs. de mantequilla sin sal|1 vaina de vainilla|1 hoja de laurel fresco|1 naranja|1 puñado de almendras laminadas|1 plancha de hojaldre","['Postre', 'Fácil', 'Tartas y Dulces', 'Meriendas']",http://www.recetags.com/preparacion/XedWZnu_/tarta-tatin-de-pera,"3 peras firmes, del tipo conferencia o Williams25 ml. de amaretto150 grs. de azúcar50 grs. de mantequilla sin sal1 vaina de vainilla1 hoja de laurel fresco1 naranja1 puñado de almendras laminadas1 plancha de hojaldre",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Ensalada de peras y queso,http://www.recetags.com/assets/images/recetas/blog/YT3H/big/WJu7POPq_1.jpg,"|3 peras, lavadas, sin corazón, sin pelar, cortadas finas|1 c/c ralladura de naranja (o polvo de naranja)|125 ml. zumo de naranja|300 grs. sugar snaps/tirabeques|350 grs. canónigos","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Mediterránea', 'Verano']",http://www.recetags.com/preparacion/WJu7POPq/ensalada-de-peras-y-queso,"3 peras, lavadas, sin corazón, sin pelar, cortadas finas1 c/c ralladura de naranja (o polvo de naranja)125 ml. zumo de naranja300 grs. sugar snaps/tirabeques350 grs. canónigos",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Crema de peras y queso azul,http://www.recetags.com/assets/images/recetas/blog/rUT-/big/HAmMpypr_1.jpg,|Ingredientes para 4 personas:|4 patatas|4 peras|500 ml de caldo|125 ml de leche (puede ser desnatada)|30 gramos de queso azul|Pimienta negra molida,"['Vegetariana', 'Primeros platos', 'Fácil', 'Sopas y Cremas', 'Frutas y Otros postres', 'Huevos y Lácteos']",http://www.recetags.com/preparacion/HAmMpypr/crema-de-peras-y-queso-azul,Ingredientes para 4 personas:4 patatas4 peras500 ml de caldo125 ml de leche (puede ser desnatada)30 gramos de queso azulPimienta negra molida,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
Cerdo en cocotte con peras y pasas,http://www.recetags.com/assets/images/recetas/blog/2FBp/big/mug9JqwD_1.jpg,"|4 cucharadas de aceite de oliva|1 rôti de cerdo o una cinta de lomo de 1,5 kg|150 g de bacon|6 peras conferencia|10 patatas pequeñas|6 zanahorias|3 cucharadas de pasas|1 cucharada de especias mezcladas: nuez moscada, jengibre, pimienta negra y clavo molido|1 vaso de manzanilla o de sidra|1/2 vaso de caldo de pollo|100 ml de nata líquida|Sal y pimienta|1 cucharada de mostaza de Dijon","['Segundos platos', 'Fácil', 'Carnes y Aves', 'Legumbres y Guisos']",http://www.recetags.com/preparacion/mug9JqwD/cerdo-en-cocotte-con-peras-y-pasas,"4 cucharadas de aceite de oliva1 rôti de cerdo o una cinta de lomo de 1,5 kg150 g de bacon6 peras conferencia10 patatas pequeñas6 zanahorias3 cucharadas de pasas1 cucharada de especias mezcladas: nuez moscada, jengibre, pimienta negra y clavo molido1 vaso de manzanilla o de sidra1/2 vaso de caldo de pollo100 ml de nata líquidaSal y pimienta1 cucharada de mostaza de Dijon",Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
"Tostada de tomate, queso y pera con brotes de alfalfa",http://www.recetags.com/assets/images/recetas/blog/URaG/big/aju5YOfu_1.jpg,|8 rebanadas de pan rústico de barra|3 tomates carnosos|8 rodajas de queso de cabra|1 pera limonera|Un poco de brotes de alfalfa|Unos piñones|Sal Maldon|Aceite de oliva virgen extra,"['Fácil', 'Panes y Masas', 'Ensaladas, verduras y hortalizas', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/aju5YOfu/tostada-de-tomate-queso-y-pera-con-brotes-de-alfalfa,8 rebanadas de pan rústico de barra3 tomates carnosos8 rodajas de queso de cabra1 pera limoneraUn poco de brotes de alfalfaUnos piñonesSal MaldonAceite de oliva virgen extra,Recetas con Peras,http://www.recetags.com/recetarios/77/recetas-peras
